Country Name;Country Code;Series Name;Series Code;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Mongolia;MNG;GDP (current US$);NY.GDP.MKTP.CD;7189481824.07288;10409797649.3063;12292770631.1967;12582122604.1921;12226514722.0861;11749620619.5962;11186734674.3847;11425755279.5254;13108769495.7425;13852850259.4854
Mongolia;MNG;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;23.71332;..;..;..;..;..;..;..;..;..
Mongolia;MNG;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;99.98608;99.98698;99.99663;99.99911;86.02999;91.11346;..;..
Mongolia;MNG;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;2.48403;..;..;..;..;..;..;..;..;..
Mongolia;MNG;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;0.26406;..;..;..;..;..;..;..;..;..
Mongolia;MNG;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;75.6883010864258;76.0294036865234;73.6654968261719;71.940299987793;73.513801574707;71.8416976928711;69.6876983642578;70.0119018554688;67.3252029418945;68.4203033447266
Montenegro;MNE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.734339250058;3.22845102061058;-2.72379678759444;3.54898055211459;1.78371268120168;3.39035987509256;2.94928570490418;4.71646436761608;5.07788739526558;3.62080834117864
Montenegro;MNE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Montenegro;MNE;GDP (current US$);NY.GDP.MKTP.CD;4139192052.98013;4538199888.79622;4087725812.66864;4466039314.65002;4594024179.62003;4054712082.54743;4377033429.26721;4856632399.45775;5506766650.92111;5494736901.03
Montenegro;MNE;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Montenegro;MNE;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Montenegro;MNE;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Montenegro;MNE;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Montenegro;MNE;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;75.836799621582;76.6313018798828;78.5699996948242;78.2802963256836;79.0186004638672;78.5152969360352;78.4040985107422;79.617301940918;79.7144012451172
Morocco;MAR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.8157179167666;5.24569729729485;3.00996126221978;4.53542420003856;2.66949392694423;4.53637816806425;1.05985639008179;4.23485005408639;2.99021416952922;2.3
Morocco;MAR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Morocco;MAR;GDP (current US$);NY.GDP.MKTP.CD;93216746661.5977;101370474295.109;98266306615.3632;106825649872.108;110081248587.369;101179808076.36;103311649248.024;109714300453.983;117921394402.361;118725279596.13
Morocco;MAR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Morocco;MAR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Morocco;MAR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Morocco;MAR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Morocco;MAR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Mozambique;MOZ;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.48814964562332;7.40367267815563;7.25843925258778;6.9636071348707;7.39851279713864;6.72327878035819;3.82421431921188;3.74131759312564;3.42817366081721;2.2238776554458
Mozambique;MOZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;6.07551;6.48009;..;..;6.42486;5.75237;5.59847;..
Mozambique;MOZ;GDP (current US$);NY.GDP.MKTP.CD;11087646867.9421;14381552432.9494;16350804543.0515;16974320551.0213;17716084107.5888;15950969018.9458;11936999283.1791;13219084261.3664;14717223206.9;14934159925.5234
Mozambique;MOZ;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;1.82752;..;..
Mozambique;MOZ;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;80.74067;80.74067;..;..;..;..;..;..
Mozambique;MOZ;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;0.20817;..;..
Mozambique;MOZ;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;0.03832;..;..
Mozambique;MOZ;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;76.3087005615234;..;..;..;..
Myanmar;MMR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9.63443945214478;5.59148237819601;7.33267044715468;8.42600102485174;7.99091559728882;6.99284029025135;5.75006450029507;6.404977325147;6.7504601462238;2.88796073310718
Myanmar;MMR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;0.78744;..;..;..;..;..;2.16463;1.9726;..
Myanmar;MMR;GDP (current US$);NY.GDP.MKTP.CD;49540813342.4834;59977326085.9908;59937797559.3295;60269734044.526;65446199787.8425;67822772707.1034;67184236746.5694;68945867477.6054;76168043981.5932;76085852617.1371
Myanmar;MMR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Myanmar;MMR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;86.59017;..;..;..;..;..;79.65774;..;74.55966
Myanmar;MMR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Myanmar;MMR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Myanmar;MMR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;69.9908981323242;..;66.4141998291016;66.8115997314453;65.5044021606445
Namibia;NAM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.03924954600474;5.09133819752367;5.0616820132676;5.61471970064093;5.75778884704977;4.52677000113735;-0.280707988212924;-0.256275905911707;0.698374106573212;-1.13409795187005
Namibia;NAM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;8.34961;..;..;..;3.10315;..;..;..;..;..
Namibia;NAM;GDP (current US$);NY.GDP.MKTP.CD;11268186636.2905;12343501808.2192;13042007432.4489;12011207761.9717;12356482878.1968;11272143550.2527;10665634660.8833;12741746433.6716;13454211124.4607;12366527719.3322
Namibia;NAM;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Namibia;NAM;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;99.16966;..;..;..;92.58326;..;..;..;..;..
Namibia;NAM;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Namibia;NAM;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Namibia;NAM;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;87.7397994995117;86.5943984985352;85.7154998779297;..;74.7667007446289;..;79.005500793457;..
Nauru;NRU;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;11.1111111111111;10;11.3636363636364;30.6122448979592;26.5625;3.7037037037037;3.57142857142858;-5.74712643678161;6.09756097560977;0
Nauru;NRU;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Nauru;NRU;GDP (current US$);NY.GDP.MKTP.CD;47564520.3910861;66055407.6703145;96927201.4848422;98491843.6441982;104654365.188653;86779266.1619103;100087348.959092;109585941.624557;124021393.690412;118223430.124446
Nauru;NRU;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Nauru;NRU;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Nauru;NRU;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Nauru;NRU;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Nauru;NRU;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;78.1066970825195;..;..;..;..;..;..
Nepal;NPL;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4.81641465022444;3.42182824087472;4.78119225754814;4.12887767631092;5.98898466088025;3.32290543937557;0.588678498822517;8.22349948315457;6.70099545943441;6.99121243755611
Nepal;NPL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.63172;3.84262;3.76117;3.47465;3.99302;3.70359;4.44099;5.51837;5.16365;..
Nepal;NPL;GDP (current US$);NY.GDP.MKTP.CD;16002656434.4746;18913574370.76;18851513891.066;19271168018.482;20002968837.9471;21410840908.5198;21185922407.5922;25180583770.2719;29173513475.5597;30641380604.2984
Nepal;NPL;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;4.62104;..;..;..;..;..;..;..;..
Nepal;NPL;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;87.1687;86.12255;86.51662;87.91923;87.32729;89.02563;..;..;..;..
Nepal;NPL;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;1.41071;..;..;..;..;..;..;..;..
Nepal;NPL;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Nepal;NPL;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;67.3869018554688;..;..
Netherlands;NLD;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.34273944410323;1.5511892518082;-1.03035400660274;-0.130175228639018;1.42339540987437;1.95916969092505;2.19171371926123;2.91090258405885;2.59745361827454;1.81050308239988
Netherlands;NLD;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.48909;5.46304;5.41022;5.52656;5.4589;5.34816;5.4796;..;..;..
Netherlands;NLD;GDP (current US$);NY.GDP.MKTP.CD;846554894931.084;904085980796.018;838971306990.906;876923518850.405;890981311077.658;765264949780.999;783528181704.567;833869641687.06;914104847814.117;909070395160.783
Netherlands;NLD;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;27.21899;28.01171;28.86907;29.40674;..;31.09321;..
Netherlands;NLD;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;88.11919;88.18881;87.74038;87.82464;87.94785;88.61258;89.17972;..;..;..
Netherlands;NLD;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;10.06694;10.55713;10.7348;11.02006;..;11.72917;..
Netherlands;NLD;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.55461;0.56084;0.56708;0.57959;..;0.62743;..
Netherlands;NLD;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;79.7121963500977;79.7064971923828;80.0566024780273;80.9789962768555;80.7092971801758;80.5399017333984;80.029296875;80.1167984008789;80.5931015014648;80.3659973144531
New Caledonia;NCL;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;GDP (current US$);NY.GDP.MKTP.CD;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
New Caledonia;NCL;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
New Zealand;NZL;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.55598564581376;2.35878459529334;2.23956348454135;2.62880058967829;3.62559576720759;3.61896781875906;3.67759513368226;3.16309750171506;3.76225642665298;2.17097838905372
New Zealand;NZL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;7.00241;6.93655;7.15268;6.70205;6.3465;6.34016;6.44277;..;..;..
New Zealand;NZL;GDP (current US$);NY.GDP.MKTP.CD;146619138358.948;168510189201.494;176247979235.906;190845889949.764;200921936786.219;177467529071.288;188223664746.524;205415864857.984;207920613961.749;206928765543.935
New Zealand;NZL;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;26.14629;26.00903;28.09575;..;..;..
New Zealand;NZL;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
New Zealand;NZL;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;4.36584;4.32442;4.87721;..;..;..
New Zealand;NZL;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;0.82855;0.80742;0.94387;..;..;..
New Zealand;NZL;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;69.7600021362305;..;..;..;..;..;..
Nicaragua;NIC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4.40884490985366;6.31752482459839;6.49674729903211;4.92679226883017;4.78581617044347;4.79144081994679;4.5635422115899;4.63138368138509;-3.95091708124258;-3.87850990043628
Nicaragua;NIC;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.48423;..;..;..;4.08329;4.07843;4.08115;4.33953;..;..
Nicaragua;NIC;GDP (current US$);NY.GDP.MKTP.CD;8758639096.47693;9774262741.75783;10531964139.3486;10982979274.1922;11880472593.2147;12756706583.3113;13286048705.496;13785943183.0661;13063873077.8495;12520915291.1837
Nicaragua;NIC;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Nicaragua;NIC;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;88.55834;..;..;..;..;..;..;..;..;..
Nicaragua;NIC;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Nicaragua;NIC;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Nicaragua;NIC;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;89.9649963378906;..;85.6401977539063;..;..;..;..;..
Niger;NER;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.42619326831647;2.3647531323401;10.5999073974466;5.56572959605401;6.56442622650846;4.36778271536467;5.68855260655263;4.99792885663946;7.00456195056974;5.828590083927
Niger;NER;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.73334;4.20717;4.32764;4.91844;6.72771;6.01732;4.08372;3.54273;4.9198;..
Niger;NER;GDP (current US$);NY.GDP.MKTP.CD;7792421015.52066;8701085756.22749;9366515965.17374;10156855203.7509;10815312544.1118;9667589437.27909;10284627189.6492;11166063886.8555;12826750567.1859;12928145120.0296
Niger;NER;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;1.02336;..;..;..;..;..;..;..
Niger;NER;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;92.12785;90.54804;86.4092;81.23787;74.10186;88.09973;94.81573;97.63022;..;..
Niger;NER;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;0.55157;..;..;..;..;..;..;..
Niger;NER;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;0.21945;..;..;..;..;..;..;..
Niger;NER;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;64.9163970947266;..;..;68.8462982177734;..;..;69.575798034668;..;..
Nigeria;NGA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.00565591528179;5.30792420366642;4.23006117510556;6.67133539288376;6.30971865572383;2.65269329541835;-1.61686894991816;0.805886619542704;1.92275734157302;2.2084292771582
Nigeria;NGA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Nigeria;NGA;GDP (current US$);NY.GDP.MKTP.CD;363359886203.409;410334579160.752;459376049763.999;514966287334.277;568498937615.656;494583180777.103;404649527537.753;375745486520.656;398160403206.519;448120428858.769
