Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.00999999046326,2.20000004768372,2.09999990463257,2.5,3.59999990463257,4.19999980926514,3.20000004768372,4.59999990463257,6.30000019073486,6.80000019073486,6.40000009536743,6.30000019073486,6,4.90000009536743,4.09999990463257,3.79999995231628,3.20000004768372,3,3.57999992370605,2.83999991416931,2.55999994277954,1.97000002861023,1.82000005245209,1.70000004768372,1.80999994277954,1.89999997615814,2,1.79999995231628,1.70000004768372
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.0486327511418,2.27106970159387,-0.929401623776243,3.96251884773757,-0.452253863622531,2.06455240687117,5.52856561010439,6.82878609892848,3.72122216780097,5.27645557484769,3.92936503159808,-1.2726215308479,-2.61847832969463,2.00687937926207,1.25869163449023,-3.06885839126655,2.36400035887338,-2.66180596485465,9.85465029024229,0.952707588134771,-9.80000000000045,-1.89999999999965,0.899999999999991,1.76018194245148,1.15634413919095,1.96022488185443,1.17491326048489,3.40692920969059,4.07488065762141,3.12890505393186,-6.30635159445822,1.1808849422964,2.09992318708629,-0.0421013007036493,1.67859231731708,2.15420447648967,3.69349261585776,3.91707459882808,4.69922704382388,4.45685893778607,5.98023576424708,-12.4079711022759,9.78489212136442,5.2570036214801,4.75584509662626,5.39850845004473,5.71056419690301,6.71263895030565,-3.97870864608964,0.619229745623898,1.57842942055571,3.01114640755307,2.30038693447709,3.33920224407332,3.13229588799277,3.99314608499888,3.93331617112426,4.56478275948496,4.79999999990962
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.076322,699161943.857103,739286906.851553,759345862.971331,802482182.924192,833563472.162352,900264583.688205,956436931.142347,1031669636.36116,1056391054.5386,1111859569.7715,1199507629.99179,1341590681.58511,1653062347.36254,1917508190.04689,2283049233.28758,2181844193.9254,2358930406.42896,2669755115.50569,3463565881.42486,5201818349.00282,4759333969.85141,4784977348.97042,4686457013.0577,3905938480.82352,3802557894.90614,4347989798.83436,3212900560.80991,3189456961.27972,3175638332.5404,3931334870.74964,3254713056.02171,3714967007.18602,4063298919.2868,3522226902.75861,3838101052.21232,4931861239.07864,4262965281.5836,4401967499.25594,4277903780.29131,4629247090.97816,5438332738.10373,5351701534.15801,6372498719.84613,5064732715.72615,5859269849.14523,6395712392.23682,8524620739.24074,10725137477.9995,9616879920.50734,9982711030.26388,11551821062.3334,11578978052.8789,12423557906.9182,12522959157.2295,11323023786.5698,11848615018.4138,13176313233.1978,13853433947.6241,14083906356.618
Madagascar,MDG,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.0338973999023,..,..,69.2442016601563,..,..,..,..
Madagascar,MDG,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5466216,5632436,5807440,5992446,6187521,6390897,6590798,6801524,7022095,7251953,7491031,7725325,7979495,8237296,8505691,8782870,9135659,9495139,9863528,10244344,10638131,10958031,11286313,11611874,11931368,12238090,12620212,13010466,13409202,13851504
Madagascar,MDG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.98999977111816,..,8.42000007629395,..,..,..,..,..,..,2.29010009765625,..,..,8.45090007781982,..,..,..,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.80000019073486,5.34999990463257,..,5.01000022888184,..,2.61999988555908,..,..,..,..,4.28000020980835,..,0.598599970340729,..,..,1.78519999980927,..,..,..,..
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.63959785543926,0.668364743014948,-1.39107851702587,2.66110326762889,13.6164934199529,13.2490363225758,7.28154994349973,-1.92307916842137,5.8823598926886,0.47929797784461,16.218563632657,6.23134900845837,2.30066157112137,7.175963618384,6.08682380989339,4.99773124254813,4.91803136857875,9.7450680272819,4.39615374036669,0.406746413020343,-5.29011921858996,2.50345381365055,3.71870905106803,5.36030409396811,4.57098230190145,-0.214802517873338,1.62523918235549,3.17729127834852,1.34468970692691,5.6922944937575,8.73023182861414,-7.33297813532319,9.69184026780663,-10.2401817338935,16.7288175920015,7.31668151119224,3.79241909896267,3.89525362963714,3.04227809133999,1.5760778373467,-4.97496384649443,1.70000001363076,5.70563943747162,5.42049769366055,3.2687258275753,4.69999999202611,9.60000000260818,7.63973677410392,8.32811027624575,6.87406563500952,4.85405510898322,1.88579950731867,5.19999999835549,5.70000000377209,2.79999999900333,2.48404062641868,4.00003051653042,3.17000322241334,4.36923898629438
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,162956740.865183,174576508.469831,183116337.673247,190816183.676326,194736105.277894,229455410.891782,260394792.104158,269814968.240817,245169806.792272,265810632.425297,290531621.264851,365386929.835119,406062874.251497,444281703.893568,548621017.593913,613220652.928919,670317634.173056,806290840.624654,949034016.830627,1058269065.98115,1237655461.1501,1237685691.94683,1180104216.01137,1223186840.31324,1208008985.42522,1131347798.26653,1183654827.79002,1183094127.76746,1379924257.21313,1590215582.53307,1880771556.30474,2203545856.66893,1799517081.56412,2070636935.58644,1181802596.03498,1397457932.30697,2281034131.36493,2663234933.89767,1750584265.28754,1775921718.10534,1743506531.32652,1716502862.2954,3495748397.63025,3208837077.25069,3476094498.87517,3655909664.1423,3998020176.67364,4432937045.79897,5321012192.33619,6191127665.1963,6959655570.89098,8004000737.30717,6028487928.83351,5518880768.57955,6047813437.31804,6373212640.84604,5433040159.88747,6303292264.18905,6917301908.62757,7666704427.00915
Malawi,MWI,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.5037002563477,..,..,..,..,..,..,..,90.3139038085938,..,..,..,77.9461975097656,..,..
Malawi,MWI,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4050219,4118579,4153270,4161363,4181615,4214624,4271932,4356318,4458488,4569425,4682608,4778551,4880811,4991200,5110581,5239651,5382187,5533411,5693784,5865436,6049595,6241349,6450974,6673992,6887247,7106401,7334170,7563865,7799084,8079230
Malawi,MWI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7164001464844,..,..,..,14.1485004425049,..,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40000009536743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.941500008106232,..,..,..,..,..,..,..,5.94649982452393,..,..,..,28.6665000915527,..,..
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.59799399912484,6.42102960930602,7.3388035269227,5.35896290939336,7.68486347477297,7.81671102627834,3.85714649229361,7.97799464152413,4.88853365261402,5.98653862992802,10.0346605799306,9.38844499078053,11.7010816125861,8.31866197183106,0.801068090787879,11.5634897782893,7.7530583802194,6.65389221557002,9.34909993137217,7.4418267838182,6.9421041989622,5.94315245478035,6.25223081499129,7.76179012000054,-1.02525025111704,1.240594925634,5.19193211082151,9.93771967688228,9.05960086602371,9.00852713975699,9.5454674143614,8.88511797832155,9.89494333377064,9.21204179334867,9.82908519730812,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.78849928588747,6.78343772370307,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913098,-1.51352871598715,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09151572393023,4.44975576515729,5.74182957621825,4.74160645035721,4.3302184155654
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916241996.60264,1901868548.28172,2001502678.6881,2510126747.68065,2674441395.53116,2956356984.18921,3143538481.64119,3188945511.56409,3330393309.81315,3664575983.27453,3864170913.36731,4244340333.51899,5043268548.73032,7662996766.66803,9496074114.07918,9298800799.46702,11050125904.9418,13139397879.1695,16358376511.2263,21213672089.1976,24488033442.0506,25004557093.8761,26804401815.5348,30346788437.5135,33943505717.6993,31200161095.4491,27734562640.4277,32181695507.2234,35271880250.4964,38848567631.4235,44024178343.0071,49143148094.2683,59167550162.956,66894837030.4184,74478356957.7808,88705342902.7113,100855393910.486,100005323301.867,72167498980.8398,79148421052.6316,93789736842.1053,92783947368.4211,100845526315.789,110202368421.053,124749473684.211,143534102611.497,162691238209.476,193547824063.3,230813897715.69,202257625195.063,255016609232.871,297951960784.314,314443149443.149,323277158906.979,338061963396.376,301354756113.174,301255454041.415,318958236443.122,358581943446.259,364701517787.844
Malaysia,MYS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.6600036621094,66,67.3099975585938,68.25,69.3300018310547,69.25,..,..,..
Malaysia,MYS,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7060418,7273535,7486466,7696940,7914956,8140176,8384820,8646794,8968962,9250756,9528178,9790165,10053165,10330303,10616597,10918791,11174392,11442231,11632624,11982379,12266013,12823341,13336103,13939869,14282710,14612026,14851647,15114465,15381536,15673198
Malaysia,MYS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92000007629395,3.28999996185303,3.23000001907349,..,..,..,..,3.57999992370605,4.05000019073486,..,..,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.40000009536743,3.79999995231628,5.84000015258789,6.92000007629395,8.28999996185303,7.32999992370605,7.26000022888184,5.73000001907349,4.5,..,3.71000003814697,4.1100001335144,..,3.15000009536743,2.51999998092651,2.45000004768372,3.20000004768372,3.4300000667572,3,3.52999997138977,3.48000001907349,3.60999989509583,3.53999996185303,3.52999997138977,3.30999994277954,3.23000001907349,3.3199999332428,3.66000008583069,3.39000010490417,3.08999991416931,3.09999990463257,3.16000008583069,2.88000011444092,3.09999990463257,3.44000005722046,3.41000008583069,3.29999995231628,3.30999994277954
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.85864692730055,8.39794082987038,7.49468302465519,6.17565582795811,3.84581039203469,-3.94363435410109,7.26838631331684,13.7500498204898,6.03375404861781,-13.1290534305083,26.1114935010553,7.71386727084702,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.88454852960507,6.33830063626779,6.80366602180543,6.8888171958136,5.21599925714978
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42463576.1589404,44781456.9536424,47935843.7935844,57829787.2340425,109503546.099291,127154929.577465,141902097.902098,141268980.477223,168610478.359909,189535398.230089,215089005.235602,244468292.682927,284853358.561968,322326642.335766,355884383.08887,398988954.970263,450382327.952421,508223602.37893,540096397.621071,589239753.610875,624337145.284622,870179738.562091,897031250,1052121054.6875,1226829562.5,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875,2774351760.03287,2886170571.69634,3295011381.75405,3697351596.83753,4109424799.72407,4379136461.83077,4735989972.05433,5327457149.72581,5729248472.24028
Maldives,MDV,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6192016601563,..,..,..,..,..,..,81.5712966918945,..,..,..
Maldives,MDV,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57941,59894,61954,64166,66553,69162,72613,76308,80369,84975,90256,96265,103078,110541,118359,126288,133826,141578,149903,159356,170312,183622,198646,214991,232102,244273,254851,270136,283491,296776
Maldives,MDV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8262004852295,..,..,..,..,..,..,3.5271999835968,..,..,..
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.790000021457672,..,..,..,..,1.97000002861023,..,..,..,..,..,..,..,..,11.6965999603271,..,..,..,..,5.21000003814697,..,6.11990022659302,..,..,..
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,3.7084101964869,0.230999419524821,6.13695486255888,2.56899602355828,5.84401643095507,-1.45511580192978,-1.52882610238403,11.625049137452,13.6234385336651,6.34864719393605,-1.46347633199167,10.3956772105957,-4.32583986899786,1.5088042968527,-7.37843304605819,1.82087377231501,-0.287011156196641,20.2866349407131,2.69262088094568,-0.139164289077982,7.38972104432428,4.17738810944253,-2.50239510347758,11.7452037933746,-3.21866249030752,3.17216817730322,3.77993405101067,0.921022397691601,7.05578540412266,4.82902433934807,7.57166763990283,5.70094365419142,-0.0608349718131365,15.3762394579174,3.10630825205686,9.11904199532427,1.55999866053492,6.53477877481288,4.66218687758322,3.49361681253741,4.77314508142976,4.80632226697864,5.31393527895875,3.21313378044307,-0.836627497073124,2.3037669581925,7.101422348075,6.16747921907648,5.76406494460069,5.41853337183656,4.65058662382832,5.04000000192866
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,275494520.141999,343771964.662167,339913833.096246,359772363.262207,430096738.369216,486617332.387405,563683660.31194,538747268.333356,830710615.179954,939227993.66396,1049838492.55759,1222702356.10946,1595423285.64659,1759690811.60699,1538972158.1782,1333754034.23489,1297765448.50498,1232932008.13719,1392195933.33971,1852163474.54664,2090629722.63611,2169040741.55896,2181821902.43953,2681912030.49384,2724131545.16958,2830673388.82429,2818280876.07615,2081846482.74771,2706425298.36818,2780422212.26995,2697105694.07956,2920358586.75234,3439463140.35541,2954129565.82965,3465305993.47783,3889758023.73699,4703504466.53245,5444474268.42491,6247496491.29462,6905876385.35306,8145694631.88354,9798741073.85509,10190945007.299,10689167195.3375,12995074801.061,12441946098.4018,13242680701.3566,14365345530.0146,13104869674.2274,14020002871.0282,15375605991.6302,17172022684.31,17510141171.3403
Mali,MLI,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3962020874023,65.806999206543,76.5025024414063,79.4878997802734,79.7212982177734,81.7218017578125,..
Mali,MLI,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3134545,3193430,3272160,3358891,3452133,3550678,3641059,3738904,3842068,3953328,4075313,4193086,4325597,4463494,4614155,4770334,4922987,5086334,5256044,5429862,5605545,5765464,5932865,6104085,6279936,6450183,6651300,6863272,7086706,7335419
Mali,MLI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3070001602173,19.5832004547119,16.4281997680664,18.5200004577637,19.5268993377686,18.8262996673584,..
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.29999995231628,..,..,..,..,..,..,8.75,..,..,11.710000038147,..,..,8.06999969482422,6.90000009536743,..,6.35090017318726,6.37550020217896,7.72919988632202,1.36699998378754,7.41440010070801,1.61989998817444,..
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.45399361227827,5.83832702652147,4.14613837325986,10.0364039597072,19.5600808646515,17.0170895648015,12.1841698013339,11.161158190617,10.4907731676095,7.04971121492007,3.31176207442655,2.28445230555319,-0.612390116892371,0.942370935479659,2.58527966638222,3.88519000696472,4.11051445185944,8.41423629574012,8.17910558123999,6.29139095831171,6.25649208213194,4.69093243062588,4.48074935883751,5.6511047373605,6.34249318337497,3.77733576158332,5.25698014497532,5.12560123053601,4.71997488242206,6.77019391099778,0.608353735440303,2.98281837622594,2.54376857255379,0.443412530768299,3.78365225854667,1.82871688381287,3.98644870571982,3.34651273129842,-2.46227772166621,3.54268321383185,1.35903219940904,2.7941687217874,4.8388557927649,8.79063424175098,10.8576421321726,5.83007567306184,6.47119280850706,7.3142238281863,4.38409628323227
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,250721821.553678,264579879.784878,295118249.324932,345602025.375393,376094108.475331,474620439.58496,527936988.791275,625573345.532174,793675169.878579,1001300838.32335,1250242107.87969,1243469360.56838,1234518125,1165771369.00625,1101828568.76804,1117835285.50512,1435079200.34957,1751247763.41948,2019474244.19359,2118574772.11136,2547163582.33149,2750041434.26295,3021910216.71827,2709178326.78271,2998570146.54095,3439931906.61479,3570271557.88471,3705372038.70537,3923637971.04652,4127313818.33836,4053395700.56829,4066485175.99924,4466981846.35185,5415856194.37806,6044382215.99402,6403839313.51822,6757119558.3992,7880509170.54476,8977149553.24447,8528202278.41067,8749171417.20801,9515297914.81069,9205506528.33098,10153894646.0353,11302344157.0347,10682394998.3357,11444483133.7171,12747857570.0407,14603581712.3288,14786156563.3046
Malta,MLT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.7409973144531,83.2518997192383,80.3776016235352,80.1479034423828,82.2829971313477,77.7492980957031,76.1641998291016,80.3087005615234,79.241096496582,77.4273986816406,76.8436965942383,81.0586013793945,81.9421005249023,83.2517013549805,83.5758972167969,83.1883010864258,82.8852996826172,84.3600997924805,85.6095962524414,84.4139022827148
